OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10767,SUPRD,4,12/5/1997 12:00:00 AM,1/2/1998 12:00:00 AM,12/15/1997 12:00:00 AM,3,"$1,590.00",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10768,AROUT,3,12/8/1997 12:00:00 AM,1/5/1998 12:00:00 AM,12/15/1997 12:00:00 AM,2,"$146,320.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10769,VAFFE,3,12/8/1997 12:00:00 AM,1/5/1998 12:00:00 AM,12/12/1997 12:00:00 AM,1,"$65,060.00",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10770,HANAR,8,12/9/1997 12:00:00 AM,1/6/1998 12:00:00 AM,12/17/1997 12:00:00 AM,3,"$5,320.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10771,ERNSH,9,12/10/1997 12:00:00 AM,1/7/1998 12:00:00 AM,1/2/1998 12:00:00 AM,2,"$11,190.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10772,LEHMS,3,12/10/1997 12:00:00 AM,1/7/1998 12:00:00 AM,12/19/1997 12:00:00 AM,2,"$91,280.00",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10773,ERNSH,1,12/11/1997 12:00:00 AM,1/8/1998 12:00:00 AM,12/16/1997 12:00:00 AM,3,"$96,430.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10774,FOLKO,4,12/11/1997 12:00:00 AM,12/25/1997 12:00:00 AM,12/12/1997 12:00:00 AM,1,"$48,200.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10775,THECR,7,12/12/1997 12:00:00 AM,1/9/1998 12:00:00 AM,12/26/1997 12:00:00 AM,1,"$20,250.00",The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10776,ERNSH,1,12/15/1997 12:00:00 AM,1/12/1998 12:00:00 AM,12/18/1997 12:00:00 AM,3,"$351,530.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10777,GOURL,7,12/15/1997 12:00:00 AM,12/29/1997 12:00:00 AM,1/21/1998 12:00:00 AM,2,"$3,010.00",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10778,BERGS,3,12/16/1997 12:00:00 AM,1/13/1998 12:00:00 AM,12/24/1997 12:00:00 AM,1,"$6,790.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10779,MORGK,3,12/16/1997 12:00:00 AM,1/13/1998 12:00:00 AM,1/14/1998 12:00:00 AM,2,"$58,130.00",Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10780,LILAS,2,12/16/1997 12:00:00 AM,12/30/1997 12:00:00 AM,12/25/1997 12:00:00 AM,1,"$42,130.00",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10781,WARTH,2,12/17/1997 12:00:00 AM,1/14/1998 12:00:00 AM,12/19/1997 12:00:00 AM,3,"$73,160.00",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10782,CACTU,9,12/17/1997 12:00:00 AM,1/14/1998 12:00:00 AM,12/22/1997 12:00:00 AM,3,"$1,100.00",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10783,HANAR,4,12/18/1997 12:00:00 AM,1/15/1998 12:00:00 AM,12/19/1997 12:00:00 AM,2,"$124,980.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10784,MAGAA,4,12/18/1997 12:00:00 AM,1/15/1998 12:00:00 AM,12/22/1997 12:00:00 AM,3,"$70,090.00",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10785,GROSR,1,12/18/1997 12:00:00 AM,1/15/1998 12:00:00 AM,12/24/1997 12:00:00 AM,3,"$1,510.00",GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10786,QUEEN,8,12/19/1997 12:00:00 AM,1/16/1998 12:00:00 AM,12/23/1997 12:00:00 AM,1,"$110,870.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10787,LAMAI,2,12/19/1997 12:00:00 AM,1/2/1998 12:00:00 AM,12/26/1997 12:00:00 AM,1,"$249,930.00","La maison d'Asie",1 rue Alsace-Lorraine,Toulouse,,31000,France
10788,QUICK,1,12/22/1997 12:00:00 AM,1/19/1998 12:00:00 AM,1/19/1998 12:00:00 AM,2,"$42,700.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10789,FOLIG,1,12/22/1997 12:00:00 AM,1/19/1998 12:00:00 AM,12/31/1997 12:00:00 AM,2,"$100,600.00",Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
10790,GOURL,6,12/22/1997 12:00:00 AM,1/19/1998 12:00:00 AM,12/26/1997 12:00:00 AM,1,"$28,230.00",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10791,FRANK,6,12/23/1997 12:00:00 AM,1/20/1998 12:00:00 AM,1/1/1998 12:00:00 AM,2,"$16,850.00",Frankenversand,Berliner Platz 43,München,,80805,Germany
10792,WOLZA,1,12/23/1997 12:00:00 AM,1/20/1998 12:00:00 AM,12/31/1997 12:00:00 AM,3,"$23,790.00",Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10793,AROUT,3,12/24/1997 12:00:00 AM,1/21/1998 12:00:00 AM,1/8/1998 12:00:00 AM,3,"$4,520.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10794,QUEDE,6,12/24/1997 12:00:00 AM,1/21/1998 12:00:00 AM,1/2/1998 12:00:00 AM,1,"$21,490.00",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10795,ERNSH,8,12/24/1997 12:00:00 AM,1/21/1998 12:00:00 AM,1/20/1998 12:00:00 AM,2,"$126,660.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10796,HILAA,3,12/25/1997 12:00:00 AM,1/22/1998 12:00:00 AM,1/14/1998 12:00:00 AM,1,"$26,520.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10797,DRACD,7,12/25/1997 12:00:00 AM,1/22/1998 12:00:00 AM,1/5/1998 12:00:00 AM,2,"$33,350.00",Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10798,ISLAT,2,12/26/1997 12:00:00 AM,1/23/1998 12:00:00 AM,1/5/1998 12:00:00 AM,1,"$2,330.00",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10799,KOENE,9,12/26/1997 12:00:00 AM,2/6/1998 12:00:00 AM,1/5/1998 12:00:00 AM,3,"$30,760.00",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10800,SEVES,1,12/26/1997 12:00:00 AM,1/23/1998 12:00:00 AM,1/5/1998 12:00:00 AM,3,"$137,440.00",Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10801,BOLID,4,12/29/1997 12:00:00 AM,1/26/1998 12:00:00 AM,12/31/1997 12:00:00 AM,2,"$97,090.00",Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
10802,SIMOB,4,12/29/1997 12:00:00 AM,1/26/1998 12:00:00 AM,1/2/1998 12:00:00 AM,2,"$257,260.00",Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10803,WELLI,4,12/30/1997 12:00:00 AM,1/27/1998 12:00:00 AM,1/6/1998 12:00:00 AM,1,"$55,230.00",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10804,SEVES,6,12/30/1997 12:00:00 AM,1/27/1998 12:00:00 AM,1/7/1998 12:00:00 AM,2,"$27,330.00",Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10805,THEBI,2,12/30/1997 12:00:00 AM,1/27/1998 12:00:00 AM,1/9/1998 12:00:00 AM,3,"$237,340.00",The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10806,VICTE,3,12/31/1997 12:00:00 AM,1/28/1998 12:00:00 AM,1/5/1998 12:00:00 AM,2,"$22,110.00",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10807,FRANS,4,12/31/1997 12:00:00 AM,1/28/1998 12:00:00 AM,1/30/1998 12:00:00 AM,1,"$1,360.00",Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10808,OLDWO,2,1/1/1998 12:00:00 AM,1/29/1998 12:00:00 AM,1/9/1998 12:00:00 AM,3,"$45,530.00",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10809,WELLI,7,1/1/1998 12:00:00 AM,1/29/1998 12:00:00 AM,1/7/1998 12:00:00 AM,1,"$4,870.00",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10810,LAUGB,2,1/1/1998 12:00:00 AM,1/29/1998 12:00:00 AM,1/7/1998 12:00:00 AM,3,"$4,330.00",Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10811,LINOD,8,1/2/1998 12:00:00 AM,1/30/1998 12:00:00 AM,1/8/1998 12:00:00 AM,1,"$31,220.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,REGGC,5,1/2/1998 12:00:00 AM,1/30/1998 12:00:00 AM,1/12/1998 12:00:00 AM,1,"$59,780.00",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10813,RICAR,1,1/5/1998 12:00:00 AM,2/2/1998 12:00:00 AM,1/9/1998 12:00:00 AM,1,"$47,380.00",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10814,VICTE,3,1/5/1998 12:00:00 AM,2/2/1998 12:00:00 AM,1/14/1998 12:00:00 AM,3,"$130,940.00",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10815,SAVEA,2,1/5/1998 12:00:00 AM,2/2/1998 12:00:00 AM,1/14/1998 12:00:00 AM,3,"$14,620.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10816,GREAL,4,1/6/1998 12:00:00 AM,2/3/1998 12:00:00 AM,2/4/1998 12:00:00 AM,2,"$719,780.00",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10817,KOENE,3,1/6/1998 12:00:00 AM,1/20/1998 12:00:00 AM,1/13/1998 12:00:00 AM,2,"$306,070.00",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10818,MAGAA,7,1/7/1998 12:00:00 AM,2/4/1998 12:00:00 AM,1/12/1998 12:00:00 AM,3,"$65,480.00",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10819,CACTU,2,1/7/1998 12:00:00 AM,2/4/1998 12:00:00 AM,1/16/1998 12:00:00 AM,3,"$19,760.00",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10820,RATTC,3,1/7/1998 12:00:00 AM,2/4/1998 12:00:00 AM,1/13/1998 12:00:00 AM,2,"$37,520.00",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10821,SPLIR,1,1/8/1998 12:00:00 AM,2/5/1998 12:00:00 AM,1/15/1998 12:00:00 AM,1,"$36,680.00",Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10822,TRAIH,6,1/8/1998 12:00:00 AM,2/5/1998 12:00:00 AM,1/16/1998 12:00:00 AM,3,"$7,000.00","Trail's Head Gourmet Provisioners",722 DaVinci Blvd.,Kirkland,WA,98034,USA
10823,LILAS,5,1/9/1998 12:00:00 AM,2/6/1998 12:00:00 AM,1/13/1998 12:00:00 AM,2,"$163,970.00",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10824,FOLKO,8,1/9/1998 12:00:00 AM,2/6/1998 12:00:00 AM,1/30/1998 12:00:00 AM,1,"$1,230.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10825,DRACD,1,1/9/1998 12:00:00 AM,2/6/1998 12:00:00 AM,1/14/1998 12:00:00 AM,1,"$79,250.00",Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10826,BLONP,6,1/12/1998 12:00:00 AM,2/9/1998 12:00:00 AM,2/6/1998 12:00:00 AM,1,"$7,090.00",Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10827,BONAP,1,1/12/1998 12:00:00 AM,1/26/1998 12:00:00 AM,2/6/1998 12:00:00 AM,2,"$63,540.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10828,RANCH,9,1/13/1998 12:00:00 AM,1/27/1998 12:00:00 AM,2/4/1998 12:00:00 AM,1,"$90,850.00",Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10829,ISLAT,9,1/13/1998 12:00:00 AM,2/10/1998 12:00:00 AM,1/23/1998 12:00:00 AM,1,"$154,720.00",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10830,TRADH,4,1/13/1998 12:00:00 AM,2/24/1998 12:00:00 AM,1/21/1998 12:00:00 AM,2,"$81,830.00",Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10831,SANTG,3,1/14/1998 12:00:00 AM,2/11/1998 12:00:00 AM,1/23/1998 12:00:00 AM,2,"$72,190.00",Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10832,LAMAI,2,1/14/1998 12:00:00 AM,2/11/1998 12:00:00 AM,1/19/1998 12:00:00 AM,2,"$43,260.00","La maison d'Asie",1 rue Alsace-Lorraine,Toulouse,,31000,France
10833,OTTIK,6,1/15/1998 12:00:00 AM,2/12/1998 12:00:00 AM,1/23/1998 12:00:00 AM,2,"$71,490.00",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10834,TRADH,1,1/15/1998 12:00:00 AM,2/12/1998 12:00:00 AM,1/19/1998 12:00:00 AM,3,"$29,780.00",Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10835,ALFKI,1,1/15/1998 12:00:00 AM,2/12/1998 12:00:00 AM,1/21/1998 12:00:00 AM,3,"$69,530.00","Alfred's Futterkiste",Obere Str. 57,Berlin,,12209,Germany
10836,ERNSH,7,1/16/1998 12:00:00 AM,2/13/1998 12:00:00 AM,1/21/1998 12:00:00 AM,1,"$411,880.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10837,BERGS,9,1/16/1998 12:00:00 AM,2/13/1998 12:00:00 AM,1/23/1998 12:00:00 AM,3,"$13,320.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10838,LINOD,3,1/19/1998 12:00:00 AM,2/16/1998 12:00:00 AM,1/23/1998 12:00:00 AM,3,"$59,280.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10839,TRADH,3,1/19/1998 12:00:00 AM,2/16/1998 12:00:00 AM,1/22/1998 12:00:00 AM,3,"$35,430.00",Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10840,LINOD,4,1/19/1998 12:00:00 AM,3/2/1998 12:00:00 AM,2/16/1998 12:00:00 AM,2,"$2,710.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,SUPRD,5,1/20/1998 12:00:00 AM,2/17/1998 12:00:00 AM,1/29/1998 12:00:00 AM,2,"$424,300.00",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10842,TORTU,1,1/20/1998 12:00:00 AM,2/17/1998 12:00:00 AM,1/29/1998 12:00:00 AM,3,"$54,420.00",Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10843,VICTE,4,1/21/1998 12:00:00 AM,2/18/1998 12:00:00 AM,1/26/1998 12:00:00 AM,2,"$9,260.00",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10844,PICCO,8,1/21/1998 12:00:00 AM,2/18/1998 12:00:00 AM,1/26/1998 12:00:00 AM,2,"$25,220.00",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10845,QUICK,8,1/21/1998 12:00:00 AM,2/4/1998 12:00:00 AM,1/30/1998 12:00:00 AM,1,"$212,980.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10846,SUPRD,2,1/22/1998 12:00:00 AM,3/5/1998 12:00:00 AM,1/23/1998 12:00:00 AM,3,"$56,460.00",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10847,SAVEA,4,1/22/1998 12:00:00 AM,2/5/1998 12:00:00 AM,2/10/1998 12:00:00 AM,3,"$487,570.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10848,CONSH,7,1/23/1998 12:00:00 AM,2/20/1998 12:00:00 AM,1/29/1998 12:00:00 AM,2,"$38,240.00",Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK
10849,KOENE,9,1/23/1998 12:00:00 AM,2/20/1998 12:00:00 AM,1/30/1998 12:00:00 AM,2,"$0,560.00",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10850,VICTE,1,1/23/1998 12:00:00 AM,3/6/1998 12:00:00 AM,1/30/1998 12:00:00 AM,1,"$49,190.00",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10851,RICAR,5,1/26/1998 12:00:00 AM,2/23/1998 12:00:00 AM,2/2/1998 12:00:00 AM,1,"$160,550.00",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10852,RATTC,8,1/26/1998 12:00:00 AM,2/9/1998 12:00:00 AM,1/30/1998 12:00:00 AM,1,"$174,050.00",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10853,BLAUS,9,1/27/1998 12:00:00 AM,2/24/1998 12:00:00 AM,2/3/1998 12:00:00 AM,2,"$53,830.00",Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10854,ERNSH,3,1/27/1998 12:00:00 AM,2/24/1998 12:00:00 AM,2/5/1998 12:00:00 AM,2,"$100,220.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10855,OLDWO,3,1/27/1998 12:00:00 AM,2/24/1998 12:00:00 AM,2/4/1998 12:00:00 AM,1,"$170,970.00",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10856,ANTON,3,1/28/1998 12:00:00 AM,2/25/1998 12:00:00 AM,2/10/1998 12:00:00 AM,2,"$58,430.00",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10857,BERGS,8,1/28/1998 12:00:00 AM,2/25/1998 12:00:00 AM,2/6/1998 12:00:00 AM,2,"$188,850.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10858,LACOR,2,1/29/1998 12:00:00 AM,2/26/1998 12:00:00 AM,2/3/1998 12:00:00 AM,1,"$52,510.00","La corne d'abondance","67, avenue de l'Europe",Versailles,,78000,France
10859,FRANK,1,1/29/1998 12:00:00 AM,2/26/1998 12:00:00 AM,2/2/1998 12:00:00 AM,2,"$76,100.00",Frankenversand,Berliner Platz 43,München,,80805,Germany
10860,FRANR,3,1/29/1998 12:00:00 AM,2/26/1998 12:00:00 AM,2/4/1998 12:00:00 AM,3,"$19,260.00",France restauration,"54, rue Royale",Nantes,,44000,France
10861,WHITC,4,1/30/1998 12:00:00 AM,2/27/1998 12:00:00 AM,2/17/1998 12:00:00 AM,2,"$14,930.00",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10862,LEHMS,8,1/30/1998 12:00:00 AM,3/13/1998 12:00:00 AM,2/2/1998 12:00:00 AM,2,"$53,230.00",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10863,HILAA,4,2/2/1998 12:00:00 AM,3/2/1998 12:00:00 AM,2/17/1998 12:00:00 AM,2,"$30,260.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10864,AROUT,4,2/2/1998 12:00:00 AM,3/2/1998 12:00:00 AM,2/9/1998 12:00:00 AM,2,"$3,040.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10865,QUICK,2,2/2/1998 12:00:00 AM,2/16/1998 12:00:00 AM,2/12/1998 12:00:00 AM,1,"$348,140.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10866,BERGS,5,2/3/1998 12:00:00 AM,3/3/1998 12:00:00 AM,2/12/1998 12:00:00 AM,1,"$109,110.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10867,LONEP,6,2/3/1998 12:00:00 AM,3/17/1998 12:00:00 AM,2/11/1998 12:00:00 AM,1,"$1,930.00",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10868,QUEEN,7,2/4/1998 12:00:00 AM,3/4/1998 12:00:00 AM,2/23/1998 12:00:00 AM,2,"$191,270.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10869,SEVES,5,2/4/1998 12:00:00 AM,3/4/1998 12:00:00 AM,2/9/1998 12:00:00 AM,1,"$143,280.00",Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10870,WOLZA,5,2/4/1998 12:00:00 AM,3/4/1998 12:00:00 AM,2/13/1998 12:00:00 AM,3,"$12,040.00",Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10871,BONAP,9,2/5/1998 12:00:00 AM,3/5/1998 12:00:00 AM,2/10/1998 12:00:00 AM,2,"$112,270.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10872,GODOS,5,2/5/1998 12:00:00 AM,3/5/1998 12:00:00 AM,2/9/1998 12:00:00 AM,2,"$175,320.00",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10873,WILMK,4,2/6/1998 12:00:00 AM,3/6/1998 12:00:00 AM,2/9/1998 12:00:00 AM,1,"$0,820.00",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10874,GODOS,5,2/6/1998 12:00:00 AM,3/6/1998 12:00:00 AM,2/11/1998 12:00:00 AM,2,"$19,580.00",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10875,BERGS,4,2/6/1998 12:00:00 AM,3/6/1998 12:00:00 AM,3/3/1998 12:00:00 AM,2,"$32,370.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10876,BONAP,7,2/9/1998 12:00:00 AM,3/9/1998 12:00:00 AM,2/12/1998 12:00:00 AM,3,"$60,420.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10877,RICAR,1,2/9/1998 12:00:00 AM,3/9/1998 12:00:00 AM,2/19/1998 12:00:00 AM,1,"$38,060.00",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10878,QUICK,4,2/10/1998 12:00:00 AM,3/10/1998 12:00:00 AM,2/12/1998 12:00:00 AM,1,"$46,690.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10879,WILMK,3,2/10/1998 12:00:00 AM,3/10/1998 12:00:00 AM,2/12/1998 12:00:00 AM,3,"$8,500.00",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10880,FOLKO,7,2/10/1998 12:00:00 AM,3/24/1998 12:00:00 AM,2/18/1998 12:00:00 AM,1,"$88,010.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10881,CACTU,4,2/11/1998 12:00:00 AM,3/11/1998 12:00:00 AM,2/18/1998 12:00:00 AM,1,"$2,840.00",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10882,SAVEA,4,2/11/1998 12:00:00 AM,3/11/1998 12:00:00 AM,2/20/1998 12:00:00 AM,3,"$23,100.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10883,LONEP,8,2/12/1998 12:00:00 AM,3/12/1998 12:00:00 AM,2/20/1998 12:00:00 AM,3,"$0,530.00",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10884,LETSS,4,2/12/1998 12:00:00 AM,3/12/1998 12:00:00 AM,2/13/1998 12:00:00 AM,2,"$90,970.00","Let's Stop N Shop",87 Polk St. Suite 5,San Francisco,CA,94117,USA
10885,SUPRD,6,2/12/1998 12:00:00 AM,3/12/1998 12:00:00 AM,2/18/1998 12:00:00 AM,3,"$5,640.00",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10886,HANAR,1,2/13/1998 12:00:00 AM,3/13/1998 12:00:00 AM,3/2/1998 12:00:00 AM,1,"$4,990.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10887,GALED,8,2/13/1998 12:00:00 AM,3/13/1998 12:00:00 AM,2/16/1998 12:00:00 AM,3,"$1,250.00",Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
10888,GODOS,1,2/16/1998 12:00:00 AM,3/16/1998 12:00:00 AM,2/23/1998 12:00:00 AM,2,"$51,870.00",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10889,RATTC,9,2/16/1998 12:00:00 AM,3/16/1998 12:00:00 AM,2/23/1998 12:00:00 AM,3,"$280,610.00",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10890,DUMON,7,2/16/1998 12:00:00 AM,3/16/1998 12:00:00 AM,2/18/1998 12:00:00 AM,1,"$32,760.00",Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10891,LEHMS,7,2/17/1998 12:00:00 AM,3/17/1998 12:00:00 AM,2/19/1998 12:00:00 AM,2,"$20,370.00",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10892,MAISD,4,2/17/1998 12:00:00 AM,3/17/1998 12:00:00 AM,2/19/1998 12:00:00 AM,2,"$120,270.00",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10893,KOENE,9,2/18/1998 12:00:00 AM,3/18/1998 12:00:00 AM,2/20/1998 12:00:00 AM,2,"$77,780.00",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10894,SAVEA,1,2/18/1998 12:00:00 AM,3/18/1998 12:00:00 AM,2/20/1998 12:00:00 AM,1,"$116,130.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10895,ERNSH,3,2/18/1998 12:00:00 AM,3/18/1998 12:00:00 AM,2/23/1998 12:00:00 AM,1,"$162,750.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10896,MAISD,7,2/19/1998 12:00:00 AM,3/19/1998 12:00:00 AM,2/27/1998 12:00:00 AM,3,"$32,450.00",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
